index,date,text,followers,polarity,sentiment_confidence
1198,2/24/2018 21:52,"b'RT @CraigRSawyer: I told myself I couldn\xe2\x80\x99t afford to purchase a LIFETIME membership to the NRA, so I\xe2\x80\x99ve paid year by year. But now, I\xe2\x80\x99ll MA\xe2\x80\xa6'",230,0,0
1199,2/24/2018 21:52,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',160,-0.75,1
1200,2/24/2018 21:52,b'RT @call1cc: conspiracy theory: apple is trying to boost icloud sales with misleading plots\nreality: getting plot aesthetics and accuracy r\xe2\x80\xa6',44,0,0
1201,2/24/2018 21:52,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",218,0,0
1202,2/24/2018 21:52,"b'RT @intexolteam: In 2hrs We will start our real Mass Streaming for whole day\nIf you cant stream in Korean Platform, please stream on Spotif\xe2\x80\xa6'",253,0.2,0.35
1203,2/24/2018 21:52,"b""Let's battle together in Beat Street!  https://t.co/U85Qj0WS5b https://t.co/nR0IWgpnyj""",0,0,0
1204,2/24/2018 21:52,"b""Let's battle together in Beat Street!  https://t.co/U85Qj0WS5b https://t.co/PcqQtDGq2d""",0,0,0
1205,2/24/2018 21:52,"b""Let's battle together in Beat Street!  https://t.co/U85Qj0WS5b https://t.co/r149BHhW23""",0,0,0
1206,2/24/2018 21:52,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',448,0,0
1207,2/24/2018 21:52,b'RT @InvestigateRU: Another write: House intel panel releases Democratic memo rebutting GOP claims the FBI spied on a Trump campaign adviser\xe2\x80\xa6',202,0,0
1208,2/24/2018 21:52,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",59,0,0
1209,2/24/2018 21:52,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',767,-0.75,1
1210,2/24/2018 21:52,b'It\xe2\x80\x99s 2018 I shouldn\xe2\x80\x99t have to go to the mall to go to an Apple store.',34,0,0
1211,2/24/2018 21:52,"b'RT @johnbattelle: Apple concedes to Chinese law, will store user credentials in China: This is a huge story. More on it soon... ""Chinese au\xe2\x80\xa6'",170,0.225,0.35
1212,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',295,0.5,0.5
1213,2/24/2018 21:52,b'RT @CCUpdater: WW Apple Music Song Chart \n\n1. Havana (=) **114 days at peak**\n\n18. Never Be The Same (=) https://t.co/eYvALzfjYM',1901,0.333333333,0.708333333
1214,2/24/2018 21:52,b'@Janerette Do you need a ride to Ottawa this week? I am going up to Apple Saddlery.',167,0,0
1215,2/24/2018 21:52,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",265,0,0
1216,2/24/2018 21:52,"b""RT @mickjenkins: don't worry.. i got y'all spotify and apple music drones soon. but its on soundcloud rn. tough cookies fam.\n\nhttps://t.co/\xe2\x80\xa6""",342,-0.388888889,0.833333333
1217,2/24/2018 21:52,"b""RT @FucknoMr: Tory and Labour MPs sound alarm over moves to block Lords from changing Theresa May's Brexit plans - The Independent https://\xe2\x80\xa6""",5537,0.2,0.2625
1218,2/24/2018 21:52,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',76,0,0
1219,2/24/2018 21:52,"b""RT @Staircase2: Teenager's invention could save lives during school shootings - International Business Times, UK Edition https://t.co/BnCVX\xe2\x80\xa6""",4157,0,0
1220,2/24/2018 21:52,b'RT @VIBRACY: Apple is a whole scam... imma keep getting scammed tho \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',505,0.2,0.4
1221,2/24/2018 21:52,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',130,-0.75,1
1222,2/24/2018 21:52,b'RT @earth919pod: EP 70 @theblackpanther Movie Review!!! check it out! Leave us a review on itunes and be sure to check out our next episode\xe2\x80\xa6',1062,0.25,0.444444444
1223,2/24/2018 21:52,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',2,-0.75,1
1224,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',284,0.5,0.5
1225,2/24/2018 21:52,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',325,-0.75,1
1226,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',88,0.5,0.5
1227,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',903,0.5,0.5
1228,2/24/2018 21:52,b'Tap and open the URL to win great rewards for you and me in @FarmVille2! #farmrewards https://t.co/oxgTCCfK4a https://t.co/NMywnht4bp',3,0.6,0.55
1229,2/24/2018 21:52,"b'RT @KdotJohnson_: I follow you on Apple Music. You listened to it, too. https://t.co/q4s4BAydzh'",160,0,0
1230,2/24/2018 21:52,b'RT @Iunajoon: Ayyyy Got7 getting that Apple promo \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd https://t.co/qbrm9thlUX',1149,0,0
1231,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',113,0.5,0.5
1232,2/24/2018 21:52,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",101,0,0
1233,2/24/2018 21:52,"b'RT @intexolteam: In 2hrs We will start our real Mass Streaming for whole day\nIf you cant stream in Korean Platform, please stream on Spotif\xe2\x80\xa6'",46,0.2,0.35
1234,2/24/2018 21:52,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',143,-0.75,1
1235,2/24/2018 21:52,b'Chinese iCloud account privacy may be at risk once #Apple complies with new laws https://t.co/ps2Ny0KkE2 #tech',2664,0.068181818,0.227272727
1236,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',58,0.5,0.5
1237,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',44,0.5,0.5
1238,2/24/2018 21:52,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",265,0,0
1239,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',583,0.5,0.5
1240,2/24/2018 21:52,b'kind of mad that @Spotify doesn\xe2\x80\x99t have the original mixes of a lot of songs like Apple Music does... I\xe2\x80\x99m so torn',42,0.116666667,0.883333333
1241,2/24/2018 21:52,"b""RT @mickjenkins: don't worry.. i got y'all spotify and apple music drones soon. but its on soundcloud rn. tough cookies fam.\n\nhttps://t.co/\xe2\x80\xa6""",1075,-0.388888889,0.833333333
1242,2/24/2018 21:52,b'RT @blakespot: First time logging in to a BBS on the Apple IIgs in 30 years. #AppleII #BBSWeek https://t.co/jddltfMH3z',163,0.25,0.333333333
1243,2/24/2018 21:52,"b""RT @shannonrwatts: Yep. It's long past time for @Apple, @amazon, @Google and @RokuPlayer to #DumpNRATV... https://t.co/uFZGZb8ENG""",174,-0.15,0.325
1244,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',546,0.5,0.5
1245,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',2014,0.5,0.5
1246,2/24/2018 21:52,"b'@sunshine_17jo @forebinyt @setholopod @VenyaGeskin1 Hey I wanna ask u, which new features did apple bring to the ta\xe2\x80\xa6 https://t.co/XWcc1nD697'",7,0.136363636,0.454545455
1247,2/24/2018 21:52,"b""RT @alinojnat: You know that vibe you get when you meet someone- They're a good apple. They are genuine, tough and caring. Ive only met Maz\xe2\x80\xa6""",1382,0.177777778,0.733333333
1248,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',240,0.5,0.5
1249,2/24/2018 21:52,b'RT @FRIV_KenniK: lock\xe2\x80\x99d in w/ @Billyracxx \n#ALIENATED OUT NOW.\n\nhttps://t.co/24oI9wKZtT',1084,0,0
1250,2/24/2018 21:52,b'RT @JoeNBC: Lawyers from @Apple @amazon @Google and @RokuPlayer should watch these disturbing videos and remove this channel. They incite v\xe2\x80\xa6',253,-0.5,0.8
1251,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',376,0.5,0.5
1252,2/24/2018 21:52,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',346,-0.75,1
1253,2/24/2018 21:52,"b""Let's battle together in Beat Street!  https://t.co/U85Qj0WS5b https://t.co/qwJ2kex9uA""",0,0,0
1254,2/24/2018 21:52,b'thank me later \xf0\x9f\x8e\xaf https://t.co/wvuwLB9euL',506,0,0
1255,2/24/2018 21:52,b'@FoxNews is he absconding? Yes. Is he wanted? Yes. But there is no manhunt!  https://t.co/bWWHAdhYOI',58,0,0
1256,2/24/2018 21:52,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',223,-0.75,1
1257,2/24/2018 21:52,"b'RT @CarmineSabia: A message to anyone, @Amazon @Apple @RokuPlayer, that wants to end @NRATV. No one is forced to watch NRA TV. You get bull\xe2\x80\xa6'",33,-0.05,0.15
1258,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',374,0.5,0.5
1259,2/24/2018 21:52,b'This is completely unfair to lower the quality of an app and paid service just for choice of phone. I imagine this\xe2\x80\xa6 https://t.co/8qI6pZWGuO',6,-0.5,1
1260,2/24/2018 21:52,"b""Let's battle together in Beat Street!  https://t.co/U85Qj0WS5b https://t.co/4oPViNpegp""",0,0,0
1261,2/24/2018 21:52,b'RT @ndrtheradar: Boycott #apple',26841,0,0
1262,2/24/2018 21:52,b'RT @yaboylukeyj: Your Mother\xe2\x80\x99s Favorite Rapper EP is out now on Spotify and iTunes/Apple Music. \n\nhttps://t.co/LZxYhzf7WK\n\nhttps://t.co/cEE\xe2\x80\xa6',227,0.5,1
1263,2/24/2018 21:52,b'Vodka taste like Apple Sauce',164,0,0
1264,2/24/2018 21:52,b'@Apple  @Google  @FedEx  @amazon really. Shocking. Get with it! https://t.co/aYKr8iKR34',228,-1,1
1265,2/24/2018 21:52,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',103,0,0
1266,2/24/2018 21:52,"b'Chinese iCloud Users Warned The Government Could Access Their Data. Apple has agreed to store iCloud data in China,\xe2\x80\xa6 https://t.co/AIlb8IkY2Q'",23,0,0
1267,2/24/2018 21:52,"b'RT @Mogedos: #OnAirNow: ""Gonna Give You My Heart"" by Scott Brandt - @ScottBrandt2015 - https://t.co/bDgxzZR6Ck #CountryMusic #CountryRadio'",2341,0,0
1268,2/24/2018 21:52,b'Frozen x @sabrinaclaudio \nhttps://t.co/jYrfYlD2Xs https://t.co/BbONReWurg',1511,0,0
1269,2/24/2018 21:52,b'Chinese iCloud account privacy may be at risk once Apple complies with new laws https://t.co/bQVerwjENs',133,0.068181818,0.227272727
1270,2/24/2018 21:52,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',519,-0.75,1
1271,2/24/2018 21:52,b'RT @SortaBad: Oh apple I mean COME ON https://t.co/WaFtztNIKT',17,-0.3125,0.6875
1272,2/24/2018 21:52,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",1399,0,0
1273,2/24/2018 21:52,"b'RT @beamiller: MY ALBUM, AURORA, OUT NOW, IF YOU COULD GIVE IT A LISTEN I WOULD LOVE YOU FOREVER https://t.co/8Aq8Ys0KhL OR GIVE IT A DOWNL\xe2\x80\xa6'",81,0.5,0.6
1274,2/24/2018 21:52,b'RT @georgesimpsonxx: For all of you Apple I tunes users! You can download my new single \xe2\x80\x98Finding myself\xe2\x80\x99 \nHere:-\nhttps://t.co/dcK8ECidKD\n\n@\xe2\x80\xa6',149,0.032467532,0.334415584
1275,2/24/2018 21:52,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',117,0,0
1276,2/24/2018 21:52,b'China wages war on funeral strippers - The Telegraph https://t.co/pbCSwok93X',231,0,0
1277,2/24/2018 21:52,b'Get Rich [Album] on @applemusic \xf0\x9f\x8f\x81 #GetRich https://t.co/PYcx2aUWKH',3242,0.375,0.75
1278,2/24/2018 21:52,"b'Apple iPad Air 2 64GB, Wi-Fi + Cellular (Unlocked/AT&amp;T), 9.7in \xe2\x80\x93 Space\xc2\xa0Gray https://t.co/lo6ziZDkFZ'",19021,0,0
1279,2/24/2018 21:52,b'RT @CoolAssKyle: Hard to Love (ft. Jessie Reyez) x Calvin Harris https://t.co/XZshkOvgIQ https://t.co/HnPO9b7cqs',2479,0.104166667,0.570833333
1280,2/24/2018 21:52,b'Let\xe2\x80\x99s earn rewards in @Farmville2! Follow the URL to win! #farmrewards https://t.co/OgqtyTVLjC https://t.co/rLWJAJzGA8',5,1,0.4
1281,2/24/2018 21:52,b'RT @wizkidayo: #Oya Gbefun!! https://t.co/gFRqPvhSdJ',743,0,0
1282,2/24/2018 21:52,"b'@TMobile Heck yes, this phone is a beast and this display is just extraordinary! And a headphone jack lol *Cough Cough* @Apple *Cough Cough*'",193,0.608333333,0.85
1283,2/24/2018 21:52,"b""RT @rapmonpictures: \xf0\x9f\x92\x9c You're my honeybunch, sugar plum, pumpy-umpy-umpkin... You're my sweetie pie... You're my cuppycake, gumdrop... Snoog\xe2\x80\xa6""",229,0,0
1284,2/24/2018 21:52,"b""Trump Said to Weigh 'Red Flag' Orders to Take Guns Away Quickly - TIME.  @maddow   I hope this is true. This would\xe2\x80\xa6 https://t.co/IaqYe2Ur5s""",46,0.227777778,0.383333333
1285,2/24/2018 21:52,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",10,0,0
1286,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',397,0.5,0.5
1287,2/24/2018 21:52,b'Can he show any courage and stand up to the pressure? Do the right thing! Trump floats new gun measures as gun... https://t.co/qUW5cy7CZR',344,0.246753247,0.49512987
1288,2/24/2018 21:52,b'RT @AdamGregorySong: Do you need a little dirt road therapy? https://t.co/9rk1zPk5Qa',715,-0.1875,0.5
1289,2/24/2018 21:52,"b'Former Trump aide tells loved ones of plans to plead guilty, cooperate with special counsel https://t.co/UGYliZSw9w'",239,0.139285714,0.592857143
1290,2/24/2018 21:52,b'RT @WrenKitchens: To celebrate the launch of our NEW Macaroon collection we\xe2\x80\x99ve teamed with Miele to giveaway a CM6150 Coffee Machine worth\xe2\x80\xa6',310,0.136363636,0.454545455
1291,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',1240,0.5,0.5
1292,2/24/2018 21:52,"b""RT @FuelBoxNation: Hey! We're back again with another exciting #FuelBox contest, this time with a package worth over $750!!! To join the co\xe2\x80\xa6""",22,0.2953125,0.3
1293,2/24/2018 21:52,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',33,-0.75,1
1294,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',281,0.5,0.5
1295,2/24/2018 21:52,"b""RT @deenie7940: 'Weapon of choice for domestic terrorists': Fox military analyst rips 'pathetic' gun owners for choosing AR-15's over kids\xe2\x80\xa6""",2484,-0.366666667,0.4
1296,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',120,0.5,0.5
1297,2/24/2018 21:52,"b""I think it's a job requirement that you have to have an attitude to work at taco bell""",322,0,0
1298,2/24/2018 21:52,"b""RIP Marco Rubio, Killed by a Teen's Tweet - Splinter https://t.co/PKsxJN5vCV""",6315,-0.1,0
1299,2/24/2018 21:52,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',1387,0,0
1300,2/24/2018 21:52,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',30,0,0
1301,2/24/2018 21:52,"b""RT @OverlordEXO: EXO 'Electric Kiss' Is Charted In Apple Music In Uganda.\n\nTweet, Retweet, Quote &amp; Reply Using #iHeartAwards #BestFanArmy #\xe2\x80\xa6""",555,0,0
1302,2/24/2018 21:52,"b'RT @johnbattelle: Apple concedes to Chinese law, will store user credentials in China: This is a huge story. More on it soon... ""Chinese au\xe2\x80\xa6'",746,0.225,0.35
1303,2/24/2018 21:52,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",746,0,0
1304,2/24/2018 21:52,b'No longer part of the iPhone X Brick club. I guess Apple Care+ is worth it.',147,0.3,0.1
1305,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',66,0.5,0.5
1306,2/24/2018 21:52,b'NRA responds to boycott movement after United and Delta cut ties - The Washington Post https://t.co/aOJvibtuwX',657,0,0
1307,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',44,0.5,0.5
1308,2/24/2018 21:52,"b""The NRA Isn't to Blame For Gun Violence, But They Bear a Type of Responsibility - RedState https://t.co/rRKQb2R89A""",20140,0,0
1309,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',493,0.5,0.5
1310,2/24/2018 21:52,"b'RT @Irishman727: Amazon, Apple, Roku and YouTube are facing increased calls to drop the National Rifle Association\xe2\x80\x99s TV channel from their\xe2\x80\xa6'",1642,0,0
1311,2/24/2018 21:52,"b'RT @crypticcrusader: When people post a screenshot of the song theyre listening to on Apple Music, Spotify, Pandora... do you listen to it?'",210,0,0
1312,2/24/2018 21:52,"b""\xe2\x9e\x9cPIERROT'S -Memory's Of Future(iTunes)- https://t.co/KBZHEK8ibo #musica #Giappone #informazioni""",45330,0,0
1313,2/24/2018 21:52,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',150,0,0
1314,2/24/2018 21:52,b'Warren Buffett\xe2\x80\x99s Berkshire Hathaway made $29 billion off the Republican tax cuts \xe2\x80\x94 Vox https://t.co/wu8xnoBBhk',523,0,0
1315,2/24/2018 21:52,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',570,-0.75,1
1316,2/24/2018 21:52,b'Agogo - Chalii wa kitaa Now Playing on 237Xclusive Radio Download App Here (Android) https://t.co/2gQYepT9PY\n(IOS) https://t.co/T2LuzX0wi4',2694,0,0
1317,2/24/2018 21:52,"b""RT @mickjenkins: don't worry.. i got y'all spotify and apple music drones soon. but its on soundcloud rn. tough cookies fam.\n\nhttps://t.co/\xe2\x80\xa6""",626,-0.388888889,0.833333333
1318,2/24/2018 21:52,"b'@tucki_turtle yeah right, like you wouldnt suck on her adams apple'",360,0.285714286,0.535714286
1319,2/24/2018 21:52,b'@JoeNBC @overbeingnice @Apple @amazon @Google @RokuPlayer How do these crazy f@cks have a network? Are they affilia\xe2\x80\xa6 https://t.co/w8onTyqYOv',245,-0.6,0.9
1320,2/24/2018 21:52,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',1952,0,0
1321,2/24/2018 21:52,"b""This drink is talking to a player. So drunk I'm contemplating getting a neck tattoo or a tattoo on my Adam's apple\xe2\x80\xa6 https://t.co/EvDzxW1Cmr""",107,-0.5,1
1322,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',80,0.5,0.5
1323,2/24/2018 21:52,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',13,0,0
1324,2/24/2018 21:52,b'Can he show any courage and stand up to the pressure? Do the right thing! Trump floats new gun measures as gun owne\xe2\x80\xa6 https://t.co/1eqcVTlKkP',344,0.246753247,0.49512987
1325,2/24/2018 21:52,b'#news #apple releases the #beta 2 of #TvOS 10.1 and #WatchOS 3.1.1 https://t.co/FAZNnVfl56 https://t.co/qT8zSogQlG',12375,0,0
1326,2/24/2018 21:52,b'If you know you have fire playlists feel free to drop your Apple Music name below \xf0\x9f\x99\x83',973,0.4,0.8
1327,2/24/2018 21:52,"b""Sign up for SA's biggest deals from https://t.co/Axt5Hcug2v and you could win an Apple Macbook Air! @OneDayOnlycoza https://t.co/aaUlOFdNfm""",1471,1,0.4
1328,2/24/2018 21:52,b'RT @DJSOUNDTECHNOL1: You are welcome to join our discussion\xe2\x80\x94Are you earbuds enthusiast? Which earbuds brand do you like the most? Why?https\xe2\x80\xa6',83,0.65,0.7
1329,2/24/2018 21:52,b'U.N. Security Council Votes in Favor of Syria Cease-Fire After Week of Bloodshed - The New York Times https://t.co/YMb3pW04H2',895,0.136363636,0.454545455
1330,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',598,0.5,0.5
1331,2/24/2018 21:52,"b'RT @FelicityBrandon: Read the no. 1 international bestseller!\n""Sinfully sexy and naughtily delicious. Definitely a hot read with a generous\xe2\x80\xa6'",2161,0.4375,0.7125
1332,2/24/2018 21:52,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',1073,0,0
1333,2/24/2018 21:52,b'Can someone get me an Apple Watch for my birthday? Finer please? \xf0\x9f\x98\x87 *cough* APRIL 1ST *cough*',557,0,0
1334,2/24/2018 21:52,"b""RT @CNN: Two gun safety groups want Apple, Amazon, Google and Roku to remove the NRA's online video channel from their streaming platforms\xe2\x80\xa6""",39,0,0
1335,2/24/2018 21:52,b'#CasaDeDean #DerekAnthony He thinks he is sooooo Cool \xf0\x9f\x98\x8e @ Apple\xe2\x80\xa6 https://t.co/aK0uttzbBh',1298,0.35,0.65
1336,2/24/2018 21:52,b'RT @zeynep: This is awful. I don\xe2\x80\x99t think China would have kicked out Apple. Right now the default is iCloud is on. It\xe2\x80\x99s on Apple to change\xe2\x80\xa6',193,-0.357142857,0.767857143
1337,2/24/2018 21:52,b'RT @okusdolphin: OKUS DOLPHIN Latest Album: SCREAMING BLUE PHYSICAL:\nSINGLE TRACKS OR ENTIRE ALBUM:  Listen or Buy at\nAll Digital Streaming\xe2\x80\xa6',1038,0.125,0.40625
1338,2/24/2018 21:52,"b""Various Artists 'Dangerous Riddim' Now Available on #iTunes https://t.co/N2VUsK51jU @TheDonadoni""",2328,-0.066666667,0.6
1339,2/24/2018 21:52,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',51,0.5,0.5
1340,2/24/2018 21:52,b'RT @marcorubio: #Cuba style dictatorship moves ahead in #Venezuela  https://t.co/dgruSkP3XG',24905,0,0
1341,2/24/2018 21:52,"b'RT @CarmineSabia: A message to anyone, @Amazon @Apple @RokuPlayer, that wants to end @NRATV. No one is forced to watch NRA TV. You get bull\xe2\x80\xa6'",89,-0.05,0.15
1342,2/24/2018 21:52,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",2135,0,0
